Date,Open,High,Low,Close,Adj Close,Volume
2023-06-28,10.180000,10.210000,10.170000,10.170000,10.170000,3962800
2023-06-29,10.180000,10.190000,10.180000,10.180000,10.180000,108700
2023-06-30,10.182000,10.190000,10.170000,10.190000,10.190000,202900
2023-07-03,10.190000,10.200000,10.185000,10.190000,10.190000,218900
2023-07-05,10.200000,10.200000,10.200000,10.200000,10.200000,41100
2023-07-06,10.190000,10.220000,10.190000,10.220000,10.220000,59900
2023-07-07,10.228000,10.228000,10.228000,10.228000,10.228000,300
2023-07-10,10.250000,10.250000,10.250000,10.250000,10.250000,2100
2023-07-11,10.250000,10.250000,10.250000,10.250000,10.250000,0
2023-07-12,10.250000,10.250000,10.250000,10.250000,10.250000,2800
2023-07-13,10.200000,10.200000,10.200000,10.200000,10.200000,100
2023-07-14,10.190000,10.190000,10.190000,10.190000,10.190000,19800
2023-07-17,10.250000,10.250000,10.250000,10.250000,10.250000,300
2023-07-18,10.250000,10.250000,10.250000,10.250000,10.250000,300
2023-07-19,10.250000,10.250000,10.250000,10.250000,10.250000,0
2023-07-20,10.250000,10.250000,10.250000,10.250000,10.250000,3000
2023-07-21,10.250000,10.250000,10.250000,10.250000,10.250000,0
2023-07-24,10.170000,10.190000,10.170000,10.190000,10.190000,200
2023-07-25,10.300000,10.300000,10.180000,10.241000,10.241000,500
2023-07-26,10.250000,10.250000,10.250000,10.250000,10.250000,46500
2023-07-27,10.250000,10.250000,10.225000,10.230000,10.230000,47100
2023-07-28,10.230000,10.230000,10.230000,10.230000,10.230000,0
2023-07-31,10.239000,10.240000,10.231000,10.231000,10.231000,1100
2023-08-01,10.231000,10.231000,10.231000,10.231000,10.231000,0
2023-08-02,10.240000,10.240000,10.220000,10.240000,10.240000,800
2023-08-03,10.250000,10.275000,10.250000,10.275000,10.275000,1700
2023-08-04,10.275000,10.275000,10.275000,10.275000,10.275000,0
2023-08-07,10.220000,10.240000,10.220000,10.240000,10.240000,1500
2023-08-08,10.240000,10.240000,10.240000,10.240000,10.240000,0
2023-08-09,10.240000,10.240000,10.240000,10.240000,10.240000,0
2023-08-10,10.240000,10.240000,10.240000,10.240000,10.240000,11000
2023-08-11,10.240000,10.240000,10.240000,10.240000,10.240000,0
2023-08-14,10.240000,10.240000,10.240000,10.240000,10.240000,300
2023-08-15,10.240000,10.240000,10.240000,10.240000,10.240000,100000
2023-08-16,10.750000,10.750000,10.240000,10.240000,10.240000,4800
2023-08-17,10.310000,10.310000,10.250000,10.250000,10.250000,7400
2023-08-18,10.475000,10.475000,10.240000,10.240000,10.240000,200
2023-08-21,10.250000,10.440000,10.250000,10.410000,10.410000,202600
2023-08-22,10.430000,10.580000,10.360000,10.420000,10.420000,7800
2023-08-23,10.360000,10.560000,10.360000,10.391000,10.391000,8100
2023-08-24,10.400000,10.600000,9.695000,10.600000,10.600000,73300
2023-08-25,10.525000,10.525000,10.360000,10.360000,10.360000,700
2023-08-28,10.555000,10.555000,10.555000,10.555000,10.555000,100
2023-08-29,10.530000,10.530000,10.370000,10.370000,10.370000,400
2023-08-30,10.565000,10.565000,10.390000,10.390000,10.390000,1100
2023-08-31,10.380000,10.380000,10.380000,10.380000,10.380000,200
2023-09-01,10.380000,10.380000,10.380000,10.380000,10.380000,0
2023-09-05,10.380000,10.380000,10.380000,10.380000,10.380000,0
2023-09-06,10.380000,10.380000,10.380000,10.380000,10.380000,0
2023-09-07,10.390000,10.390000,10.390000,10.390000,10.390000,1300
2023-09-08,10.410000,10.570000,10.390000,10.410000,10.410000,1500
2023-09-11,10.390000,10.390000,10.390000,10.390000,10.390000,200
2023-09-12,10.740000,10.750000,10.740000,10.750000,10.750000,600
2023-09-13,10.750000,10.750000,10.750000,10.750000,10.750000,0
2023-09-14,10.410000,10.512000,10.410000,10.420000,10.420000,1900
2023-09-15,10.420000,10.420000,10.390000,10.390000,10.390000,500
2023-09-18,10.390000,10.390000,10.390000,10.390000,10.390000,1400
2023-09-19,10.390000,10.390000,10.390000,10.390000,10.390000,800
2023-09-20,10.390000,10.390000,10.390000,10.390000,10.390000,1000
2023-09-21,10.390000,10.390000,10.390000,10.390000,10.390000,300
2023-09-22,10.390000,10.390000,10.390000,10.390000,10.390000,0
2023-09-25,10.390000,10.390000,10.390000,10.390000,10.390000,0
2023-09-26,10.390000,10.390000,10.390000,10.390000,10.390000,0
2023-09-27,10.390000,10.390000,10.390000,10.390000,10.390000,0
2023-09-28,10.450000,10.450000,10.400000,10.410000,10.410000,2200
2023-09-29,10.410000,10.410000,10.410000,10.410000,10.410000,0
2023-10-02,10.410000,10.410000,10.410000,10.410000,10.410000,0
2023-10-03,10.470000,10.470000,10.460000,10.460000,10.460000,2900
2023-10-04,10.460000,10.460000,10.460000,10.460000,10.460000,0
2023-10-05,10.460000,10.460000,10.460000,10.460000,10.460000,0
2023-10-06,10.460000,10.460000,10.460000,10.460000,10.460000,0
2023-10-09,10.460000,10.460000,10.460000,10.460000,10.460000,0
2023-10-10,10.460000,10.460000,10.460000,10.460000,10.460000,0
2023-10-11,10.460000,10.460000,10.460000,10.460000,10.460000,0
2023-10-12,10.460000,10.460000,10.460000,10.460000,10.460000,0
2023-10-13,10.460000,10.460000,10.460000,10.460000,10.460000,0
2023-10-16,10.460000,10.460000,10.460000,10.460000,10.460000,0
2023-10-17,10.460000,10.460000,10.460000,10.460000,10.460000,0
2023-10-18,10.460000,10.460000,10.460000,10.460000,10.460000,0
2023-10-19,10.460000,10.460000,10.460000,10.460000,10.460000,0
2023-10-20,10.460000,10.460000,10.460000,10.460000,10.460000,0
2023-10-23,10.460000,10.460000,10.460000,10.460000,10.460000,0
2023-10-24,10.460000,10.460000,10.460000,10.460000,10.460000,0
2023-10-25,10.460000,10.460000,10.460000,10.460000,10.460000,0
2023-10-26,10.460000,10.460000,10.460000,10.460000,10.460000,0
2023-10-27,10.460000,10.460000,10.460000,10.460000,10.460000,0
2023-10-30,10.460000,10.460000,10.460000,10.460000,10.460000,0
2023-10-31,10.460000,10.460000,10.460000,10.460000,10.460000,0
2023-11-01,10.460000,10.460000,10.460000,10.460000,10.460000,0
2023-11-02,10.460000,10.460000,10.460000,10.460000,10.460000,200
2023-11-03,10.460000,10.460000,10.460000,10.460000,10.460000,0
2023-11-06,10.460000,10.460000,10.460000,10.460000,10.460000,0
2023-11-07,10.460000,10.460000,10.460000,10.460000,10.460000,0
2023-11-08,10.460000,10.460000,10.460000,10.460000,10.460000,0
2023-11-09,10.460000,10.460000,10.460000,10.460000,10.460000,0
2023-11-10,10.460000,10.460000,10.460000,10.460000,10.460000,0
2023-11-13,10.470000,10.490000,10.470000,10.490000,10.490000,2600
2023-11-14,10.500000,10.500000,10.500000,10.500000,10.500000,600
2023-11-15,10.500000,10.500000,10.500000,10.500000,10.500000,0
2023-11-16,10.500000,10.500000,10.500000,10.500000,10.500000,0
2023-11-17,10.500000,10.500000,10.500000,10.500000,10.500000,0
2023-11-20,10.500000,10.500000,10.500000,10.500000,10.500000,0
2023-11-21,10.500000,10.500000,10.500000,10.500000,10.500000,0
2023-11-22,10.500000,10.500000,10.500000,10.500000,10.500000,0
