Date,Open,High,Low,Close,Adj Close,Volume
2010-06-29,15.860000,15.910000,15.370000,15.500000,15.500000,124600
2010-06-30,15.460000,15.810000,15.180000,15.230000,15.230000,63600
2010-07-01,15.240000,15.290000,14.560000,14.940000,14.940000,60600
2010-07-02,15.120000,15.120000,14.510000,14.510000,14.510000,118600
2010-07-06,14.720000,15.040000,13.960000,14.030000,14.030000,109600
2010-07-07,14.140000,14.900000,13.930000,14.880000,14.880000,105800
2010-07-08,15.090000,15.420000,14.880000,15.390000,15.390000,159500
2010-07-09,15.350000,15.670000,15.180000,15.650000,15.650000,49000
2010-07-12,15.540000,15.650000,15.210000,15.280000,15.280000,52900
2010-07-13,15.580000,15.900000,15.440000,15.840000,15.840000,83900
2010-07-14,15.730000,15.890000,15.630000,15.760000,15.760000,65700
2010-07-15,15.740000,15.770000,15.300000,15.700000,15.700000,59300
2010-07-16,15.520000,15.680000,14.830000,14.850000,14.850000,126500
2010-07-19,14.860000,15.120000,14.310000,14.580000,14.580000,126600
2010-07-20,14.350000,14.820000,14.200000,14.760000,14.760000,110000
2010-07-21,14.860000,14.960000,14.400000,14.410000,14.410000,51900
2010-07-22,14.730000,15.510000,14.730000,15.480000,15.480000,152800
2010-07-23,15.320000,16.280001,15.320000,16.250000,16.250000,130100
2010-07-26,16.400000,16.840000,16.090000,16.730000,16.730000,111800
2010-07-27,16.850000,16.969999,16.480000,16.750000,16.750000,99800
2010-07-28,16.660000,16.750000,16.240000,16.389999,16.389999,57000
2010-07-29,16.639999,16.860001,16.020000,16.309999,16.309999,48100
2010-07-30,16.020000,16.559999,15.990000,16.110001,16.110001,83300
2010-08-02,16.469999,16.840000,15.900000,16.700001,16.700001,90700
2010-08-03,17.580000,19.990000,17.549999,19.969999,19.969999,731700
2010-08-04,19.809999,20.540001,19.809999,20.490000,20.490000,476000
2010-08-05,20.200001,21.850000,20.200001,21.350000,21.350000,475200
2010-08-06,21.120001,21.549999,20.920000,21.450001,21.450001,268500
2010-08-09,21.500000,21.660000,21.379999,21.469999,21.469999,184400
2010-08-10,21.250000,21.549999,20.600000,21.360001,21.360001,150600
2010-08-11,20.850000,20.959999,20.190001,20.290001,20.290001,145100
2010-08-12,20.000000,20.299999,19.670000,20.070000,20.070000,105500
2010-08-13,19.930000,20.570000,19.660000,20.450001,20.450001,125500
