Date,Open,High,Low,Close,Adj Close,Volume
2022-06-21,24.490000,24.490000,23.695000,24.400000,21.631212,25300
2022-06-22,24.000000,24.000000,23.809999,23.840000,21.134758,5600
2022-06-23,24.100000,24.250000,24.000000,24.100000,21.365253,8400
2022-06-24,24.017000,24.049999,23.980000,24.049999,21.320927,8500
2022-06-27,24.020000,24.049999,23.650000,24.049999,21.320927,11700
2022-06-28,23.950001,24.049999,23.719999,24.049999,21.320927,3400
2022-06-29,23.907000,24.049999,23.850000,24.000000,21.276602,4400
2022-06-30,23.906000,23.990000,23.850000,23.850000,21.143623,2700
2022-07-01,24.040001,24.049999,24.040001,24.049999,21.320927,1400
2022-07-05,23.980000,23.990000,23.840000,23.990000,21.267736,4000
2022-07-06,24.000000,24.000000,23.500000,23.954000,21.235821,2800
2022-07-07,23.850000,23.990000,23.469999,23.850000,21.143623,4700
2022-07-08,23.450001,23.540001,23.370001,23.450001,20.789013,3500
2022-07-11,23.000000,23.540001,22.950001,22.950001,20.345751,5000
2022-07-12,23.032000,23.600000,22.914000,23.600000,20.921991,20100
2022-07-13,23.500000,23.730000,23.490000,23.730000,21.037239,31500
2022-07-14,23.500000,23.750000,23.500000,23.739000,21.045221,2000
2022-07-15,23.969999,23.969999,23.549999,23.549999,20.877666,700
2022-07-18,24.280001,24.280001,23.892000,24.250000,21.498234,6700
2022-07-19,24.200001,24.200001,22.740000,23.473000,20.809402,9700
2022-07-20,24.190001,24.240000,23.972000,24.049999,21.320927,4800
2022-07-21,23.500000,23.885000,23.500000,23.840000,21.134758,7900
2022-07-22,22.940001,23.165001,22.940001,23.165001,20.536356,2000
2022-07-25,23.165001,23.165001,23.165001,23.165001,20.536356,0
2022-07-26,23.790001,24.090000,23.719999,23.900000,21.187950,3300
2022-07-27,24.090000,24.120001,23.761999,23.761999,21.065607,900
2022-07-28,23.750000,23.750000,23.750000,23.750000,21.054968,500
2022-07-29,23.910000,24.080000,23.910000,24.080000,21.347523,700
2022-08-01,24.010000,24.010000,23.760000,23.799999,21.099297,2000
2022-08-02,23.500000,23.750000,23.410000,23.750000,21.054968,700
2022-08-03,23.500000,23.780001,23.500000,23.500000,20.833340,1800
2022-08-04,23.240000,23.240000,23.240000,23.240000,20.602844,700
2022-08-05,23.209999,23.400000,23.209999,23.400000,20.744684,2700
2022-08-08,23.240000,23.240000,23.230000,23.230000,20.593977,1600
2022-08-09,23.400000,23.750000,23.170000,23.170000,20.540785,6700
2022-08-10,23.240000,23.740000,23.240000,23.540001,20.868803,6100
2022-08-11,23.400000,23.400000,23.350000,23.360001,20.709229,1700
2022-08-12,23.190001,23.959999,23.170000,23.299999,20.656033,4000
2022-08-15,23.309999,23.500000,23.000000,23.400000,20.744684,7500
2022-08-16,23.010000,23.309999,23.000000,23.309999,20.664902,1500
2022-08-17,23.010000,23.010000,20.790001,22.940001,20.336885,9000
2022-08-18,22.867001,22.867001,22.490000,22.500000,19.946814,1100
2022-08-19,22.370001,22.370001,22.370001,22.370001,19.831570,200
2022-08-22,22.389999,22.389999,22.389999,22.389999,19.849297,100
2022-08-23,22.010000,22.010000,20.629999,20.629999,18.289011,1000
2022-08-24,21.180000,21.190001,20.629999,21.000000,18.617025,7600
2022-08-25,21.000000,21.000000,21.000000,21.000000,18.617025,0
2022-08-26,20.202000,22.219999,20.202000,22.100000,19.592205,2900
2022-08-29,22.100000,22.100000,22.100000,22.100000,19.592205,0
2022-08-30,22.100000,22.100000,22.100000,22.100000,19.592205,0
2022-08-31,22.379999,22.469999,22.153000,22.290001,19.760645,1300
