Date,Open,High,Low,Close,Adj Close,Volume
2021-10-27,16.510000,19.750000,15.100000,18.200001,18.200001,1860100
2021-10-28,18.139999,19.340000,16.500000,18.059999,18.059999,490000
2021-10-29,18.650000,23.969999,17.360001,22.350000,22.350000,634000
2021-11-01,23.700001,24.500000,22.650000,23.570000,23.570000,470500
2021-11-02,22.500000,23.980000,21.000000,21.840000,21.840000,220400
2021-11-03,21.389999,23.549999,20.219999,22.360001,22.360001,202300
2021-11-04,22.510000,23.200001,21.500000,22.400000,22.400000,120500
2021-11-05,22.010000,22.500000,20.763000,21.540001,21.540001,83900
2021-11-08,21.020000,21.389999,19.600000,20.299999,20.299999,155500
2021-11-09,20.389999,22.010000,19.878000,21.870001,21.870001,234000
2021-11-10,21.200001,21.990000,20.600000,21.540001,21.540001,169300
2021-11-11,21.049999,23.000000,20.698999,21.590000,21.590000,154300
2021-11-12,21.469999,22.500000,20.000000,22.170000,22.170000,128400
2021-11-15,22.000000,22.990000,21.149000,22.900000,22.900000,130000
2021-11-16,22.420000,27.500000,22.306000,25.790001,25.790001,527400
2021-11-17,26.240000,26.450001,25.090000,25.360001,25.360001,155300
2021-11-18,25.360001,25.750000,22.000000,24.700001,24.700001,296700
2021-11-19,23.280001,24.950001,23.105000,24.100000,24.100000,74400
2021-11-22,24.910000,24.910000,19.709999,21.600000,21.600000,344400
2021-11-23,21.500000,21.799999,19.650000,21.610001,21.610001,94600
2021-11-24,21.230000,23.809999,21.010000,23.639999,23.639999,150400
2021-11-26,23.000000,27.549999,22.030001,26.290001,26.290001,131300
2021-11-29,26.500000,26.525000,24.730000,26.090000,26.090000,141300
2021-11-30,25.950001,27.565001,25.010000,27.160000,27.160000,128200
2021-12-01,26.920000,27.570000,22.180000,22.520000,22.520000,350500
2021-12-02,22.520000,24.320000,21.680000,23.879999,23.879999,138400
2021-12-03,23.830000,24.520000,21.770000,24.160000,24.160000,98100
2021-12-06,24.209999,25.730000,22.899000,24.410000,24.410000,90900
2021-12-07,24.780001,27.219999,24.780001,26.760000,26.760000,147100
2021-12-08,27.000000,27.370001,24.530001,24.940001,24.940001,133700
2021-12-09,24.770000,26.254999,24.500000,25.190001,25.190001,88400
2021-12-10,25.280001,26.690001,24.520000,25.240000,25.240000,84900
2021-12-13,25.389999,26.590000,25.049999,25.790001,25.790001,111800
2021-12-14,25.680000,26.889999,22.700001,23.250000,23.250000,203800
2021-12-15,23.280001,24.969999,23.180000,24.700001,24.700001,149000
2021-12-16,24.750000,25.500000,20.750000,21.600000,21.600000,266300
2021-12-17,21.170000,21.267000,18.510000,19.200001,19.200001,889300
2021-12-20,18.709999,19.290001,18.180000,18.639999,18.639999,112100
2021-12-21,18.889999,20.290001,18.700001,19.680000,19.680000,121000
2021-12-22,19.790001,21.000000,19.610001,20.889999,20.889999,89500
2021-12-23,21.139999,21.719999,20.590000,20.930000,20.930000,61400
2021-12-27,21.180000,22.270000,21.180000,21.990000,21.990000,46200
2021-12-28,22.020000,22.149000,19.709999,20.639999,20.639999,79200
2021-12-29,20.709999,20.855000,20.320000,20.540001,20.540001,40900
2021-12-30,20.260000,22.280001,20.260000,20.840000,20.840000,53300
2021-12-31,20.780001,21.280001,20.650000,21.110001,21.110001,42500
2022-01-03,21.170000,21.770000,20.129999,21.360001,21.360001,116200
2022-01-04,21.030001,21.090000,19.150000,19.730000,19.730000,79000
2022-01-05,19.360001,20.150000,17.809999,17.980000,17.980000,74500
2022-01-06,18.139999,19.200001,16.861000,17.639999,17.639999,54700
2022-01-07,18.035000,18.299999,17.430000,17.820000,17.820000,51000
2022-01-10,17.190001,18.260000,16.230000,17.959999,17.959999,46700
2022-01-11,17.840000,19.420000,17.700001,18.799999,18.799999,28600
2022-01-12,19.209999,19.209999,17.090000,17.090000,17.090000,53800
2022-01-13,17.330000,17.469999,15.600000,15.660000,15.660000,50600
2022-01-14,16.030001,16.030001,14.690000,15.250000,15.250000,45600
2022-01-18,14.690000,15.170000,14.030000,14.390000,14.390000,66000
2022-01-19,14.420000,14.740000,13.220000,13.230000,13.230000,38400
2022-01-20,13.500000,14.000000,12.650000,12.730000,12.730000,25400
2022-01-21,12.480000,12.874000,11.735000,12.550000,12.550000,63200
2022-01-24,12.090000,13.800000,11.480000,13.610000,13.610000,59400
2022-01-25,13.360000,13.360000,11.840000,12.360000,12.360000,66000
2022-01-26,12.810000,13.740000,12.410000,13.150000,13.150000,99100
2022-01-27,12.820000,13.650000,12.390000,12.940000,12.940000,86000
2022-01-28,13.060000,14.090000,12.360000,13.660000,13.660000,81400
2022-01-31,13.600000,14.830000,13.010000,14.790000,14.790000,61800
2022-02-01,14.820000,15.630000,14.180000,15.600000,15.600000,58600
2022-02-02,15.660000,16.260000,14.640000,15.850000,15.850000,89300
2022-02-03,15.150000,16.184999,14.210000,14.280000,14.280000,42800
2022-02-04,14.100000,15.830000,14.100000,15.630000,15.630000,44900
2022-02-07,15.650000,15.830000,14.570000,15.130000,15.130000,58200
2022-02-08,14.930000,15.645000,14.900000,15.270000,15.270000,24800
2022-02-09,15.540000,16.139999,15.320000,16.090000,16.090000,36300
2022-02-10,15.500000,17.530001,14.591000,16.709999,16.709999,45100
2022-02-11,16.660000,17.280001,16.535000,16.750000,16.750000,63200
2022-02-14,16.530001,16.830000,15.900000,16.299999,16.299999,35900
2022-02-15,16.830000,17.299999,16.100000,17.129999,17.129999,18000
2022-02-16,17.040001,17.490000,16.190001,17.129999,17.129999,58000
2022-02-17,16.889999,17.450001,16.160000,16.260000,16.260000,5800
2022-02-18,16.260000,16.260000,14.930000,14.990000,14.990000,18900
2022-02-22,14.880000,18.280001,14.880000,17.830000,17.830000,177800
2022-02-23,18.260000,19.448999,17.620001,18.530001,18.530001,94300
2022-02-24,17.910000,20.629999,17.813999,19.219999,19.219999,104300
2022-02-25,19.250000,19.250000,16.660000,16.920000,16.920000,106000
2022-02-28,16.490000,16.610001,14.590000,14.930000,14.930000,94400
2022-03-01,14.860000,14.960000,13.390000,13.650000,13.650000,71000
2022-03-02,13.650000,15.120000,13.500000,14.750000,14.750000,76100
2022-03-03,14.810000,14.810000,12.780000,13.000000,13.000000,91100
2022-03-04,12.560000,13.530000,12.170000,13.520000,13.520000,85400
2022-03-07,13.390000,14.020000,11.460000,11.510000,11.510000,63800
2022-03-08,11.700000,13.092000,11.400000,12.390000,12.390000,31400
2022-03-09,12.830000,13.540000,12.550000,13.130000,13.130000,34200
2022-03-10,12.750000,13.520000,12.492000,13.370000,13.370000,47400
2022-03-11,13.440000,13.573000,12.370000,12.700000,12.700000,51100
2022-03-14,12.710000,12.710000,11.180000,11.910000,11.910000,52400
2022-03-15,12.070000,12.990000,11.340000,12.720000,12.720000,43500
2022-03-16,12.960000,13.340000,11.460000,12.350000,12.350000,138800
2022-03-17,12.195000,13.160000,12.195000,12.990000,12.990000,45100
2022-03-18,12.810000,14.880000,12.810000,14.790000,14.790000,111500
2022-03-21,14.390000,14.840000,13.660000,13.660000,13.660000,39200
2022-03-22,13.780000,14.090000,13.440000,14.090000,14.090000,54600
2022-03-23,14.080000,14.080000,13.220000,13.220000,13.220000,21700
2022-03-24,13.340000,13.540000,12.930000,13.350000,13.350000,25900
2022-03-25,13.310000,13.450000,12.630000,12.990000,12.990000,22200
2022-03-28,13.030000,13.220000,12.780000,13.140000,13.140000,21200
2022-03-29,13.350000,14.200000,12.870000,13.890000,13.890000,89800
2022-03-30,13.820000,14.250000,13.000000,13.050000,13.050000,23600
2022-03-31,13.040000,13.170000,12.580000,13.000000,13.000000,36000
2022-04-01,13.070000,13.630000,12.770000,13.140000,13.140000,43500
2022-04-04,13.350000,14.030000,13.140000,13.940000,13.940000,57200
2022-04-05,14.210000,14.260000,13.090000,13.750000,13.750000,39800
2022-04-06,13.540000,13.750000,13.000000,13.040000,13.040000,17800
2022-04-07,13.520000,14.010000,12.780000,13.210000,13.210000,24100
2022-04-08,13.505000,13.610000,12.750000,13.020000,13.020000,36900
2022-04-11,12.700000,13.125000,12.190000,12.760000,12.760000,13000
2022-04-12,13.040000,13.920000,12.780000,13.080000,13.080000,42700
2022-04-13,13.175000,14.090000,12.930000,13.850000,13.850000,42900
2022-04-14,13.980000,13.980000,13.210000,13.210000,13.210000,10500
2022-04-18,12.970000,14.170000,12.690000,13.420000,13.420000,33800
2022-04-19,13.640000,14.810000,13.640000,14.430000,14.430000,23000
2022-04-20,14.770000,15.000000,13.810000,14.130000,14.130000,34000
2022-04-21,14.300000,14.900000,13.860000,13.860000,13.860000,28800
2022-04-22,13.920000,14.710000,13.801000,14.400000,14.400000,51800
2022-04-25,14.920000,15.050000,13.815000,14.900000,14.900000,43900
2022-04-26,14.510000,16.000000,14.510000,15.330000,15.330000,143300
2022-04-27,15.510000,15.700000,13.340000,13.820000,13.820000,234500
2022-04-28,13.960000,13.960000,11.210000,12.210000,12.210000,222000
2022-04-29,11.900000,12.990000,11.405000,11.790000,11.790000,116600
2022-05-02,11.690000,12.290000,11.290000,11.650000,11.650000,91000
