Date,Open,High,Low,Close,Adj Close,Volume
2010-06-29,34.992794,34.992794,33.357349,33.645535,24.523783,2372092
2010-06-30,34.661385,35.554756,34.301151,34.474064,25.127695,3044162
2010-07-01,34.726227,34.956772,33.393372,34.279537,24.985901,2352382
2010-07-02,35.021614,35.100864,33.998558,34.250721,24.964899,1457539
2010-07-06,34.985592,35.208935,33.739193,34.214699,24.938646,1573298
2010-07-07,34.582134,35.778099,34.524494,35.734871,26.046671,1725284
2010-07-08,35.770893,36.023056,35.180115,35.951008,26.204214,1339004
2010-07-09,35.763687,36.347263,35.670029,36.282421,26.445778,1110261
2010-07-12,36.260807,36.419308,35.525936,35.965420,26.214724,1508062
2010-07-13,36.974064,37.773773,36.714699,37.528816,27.354259,1024344
2010-07-14,37.456772,38.011528,37.082134,37.809799,27.559069,1460870
2010-07-15,37.680115,37.766571,37.031700,37.629684,27.427782,1723202
2010-07-16,37.197407,37.305477,36.347263,36.455330,26.571812,862226
2010-07-19,36.657063,36.801151,36.174351,36.635448,26.703091,1014350
2010-07-20,35.641209,37.031700,35.590778,36.959656,26.939404,1148431
2010-07-21,37.478386,37.953892,37.067722,37.161385,27.086441,1843264
2010-07-22,38.170029,39.077808,38.105186,38.976944,28.409782,1391192
2010-07-23,39.510086,39.899136,39.056194,39.899136,29.081945,2192624
2010-07-26,40.864552,41.981270,40.619598,41.909222,30.547087,2085470
2010-07-27,41.966858,41.981270,40.886166,41.332851,30.126976,1722508
2010-07-28,41.210377,41.635448,40.900578,41.289623,30.095465,1318322
2010-07-29,41.628242,41.844379,40.662823,41.426514,30.195244,1346221
2010-07-30,40.907780,41.585014,40.871758,41.383286,30.163738,1300001
2010-08-02,42.456772,42.997120,42.327087,42.860229,31.240257,968546
2010-08-03,42.593658,42.593658,41.592220,41.628242,30.496067,1565803
2010-08-04,41.873199,42.255043,41.678673,42.182999,30.902464,1040028
2010-08-05,42.089336,42.564842,41.902016,42.370316,31.039705,926212
2010-08-06,41.981270,42.615273,41.736313,42.586456,31.198027,1104987
2010-08-09,42.305477,42.809799,42.110950,42.651299,31.245531,1158286
2010-08-10,41.570606,42.053314,41.066280,41.822765,30.638567,1956941
2010-08-11,39.992794,40.302593,39.394814,39.819885,29.171307,1740691
2010-08-12,39.041786,39.848701,38.731987,39.675793,29.065731,1200342
2010-08-13,39.164265,40.043228,39.164265,39.488472,28.928511,1274462
2010-08-16,39.034580,40.122478,39.027378,39.783863,29.144915,1211585
2010-08-17,40.280979,40.842937,40.129684,40.619598,29.757156,939954
2010-08-18,40.410664,40.698849,40.115273,40.461094,29.641043,990754
2010-08-19,40.317001,40.374641,39.459656,39.574928,28.991848,1081252
2010-08-20,39.027378,39.106628,38.775215,39.027378,28.590715,1065012
2010-08-23,39.243515,39.423630,38.652737,38.703171,28.353220,1006300
2010-08-24,37.889050,38.321327,37.413544,37.881844,27.751516,1578156
2010-08-25,37.182999,37.961094,37.060520,37.809799,27.698750,1423394
2010-08-26,38.170029,38.508644,37.968300,38.097984,27.909872,1433526
2010-08-27,39.092220,40.000000,38.350143,39.913544,29.239920,1737915
2010-08-30,39.041786,39.589336,38.768013,38.818443,28.437658,1223106
2010-08-31,38.789623,39.589336,38.667149,39.005764,28.574888,1430473
2010-09-01,40.309799,41.145535,40.079250,40.886166,29.952431,921493
2010-09-02,40.900578,41.167149,40.821327,41.109509,30.116055,871803
2010-09-03,41.671471,42.269451,41.664265,42.161385,30.886633,848068
2010-09-07,41.383286,41.786743,41.195965,41.282421,30.242722,736889
2010-09-08,41.930836,42.017292,41.282421,41.383286,30.316616,1697802
2010-09-09,42.168587,42.197407,41.354465,41.642651,30.506615,1077366
